project_ID,BLOC
10379603,19
10379687,40
10379753,4
10379781,4
10379910,4
10379929,23
10379967,34
10379982,23
10380046,18
10380079,34
10380197,8
10380346,4
10380351,28
10380441,5
10380636,88
10380707,5
10380715,19
10380904,4
10381025,17
10381036,15
10381131,40
10381254,0
10381257,21
10381265,27
10381295,4
10381309,20
10381411,0
10381413,20
10381476,12
10381479,0
10381542,58
10381566,30
10381732,4
10381788,5
10381807,4
10381816,4
10381854,111
10381884,45
10381907,3
10381923,13
10381946,32
10381950,11
10381975,18
10382098,12
10382099,5
10382228,13
10382285,8
10382328,3
10382329,4
10382371,21
10382417,5
10382454,6
10382473,25
10382600,5
10382781,18
10382808,24
10382826,9
10382910,25
10382914,0
10382938,5
10382975,15
10383001,46
10383017,7
10383052,16
10383053,16
10383286,0
10383328,4
10383352,4
10383360,28
10383436,25
10383453,20
10383457,5
10383522,8
10383533,27
10383551,168
10383590,5
10383696,4
10383700,76
10383702,10
10383732,14
10383747,5
10383820,4
10384002,4
10384032,19
10384036,0
10384082,10
10384098,0
10384132,65
10384237,4
10384267,31
10384274,18
10384289,20
10384324,21
10384390,6
10384397,21
10384406,23
10384419,11
10384445,22
10384452,16
10384456,12
10384459,9
10384470,10
10384518,9
10384536,11
10384578,34
10384580,10
10384594,27
10384668,8
10384719,18
10384734,23
10384738,9
10384893,5
10384898,47
10384948,29
10384984,8
10385038,18
10385063,17
10385100,4
10385221,16
10385229,0
10385297,27
10385368,15
10385381,5
10385400,35
10385412,5
10385477,16
10385605,27
10385652,5
10385773,11
10385931,42
10385950,10
10386035,8
10386080,3
10386113,16
10386196,4
10386247,5
10386302,14
10386436,93
10386551,55
10386579,21
10386593,4
10386614,17
10386677,4
10386734,4
10386786,13
10386826,33
10387001,9
10387142,7
10387149,40
10387166,30
10387205,138
10387258,40
10387348,40
10387392,40
10387529,9
10387568,49
10387597,11
10387715,40
10387777,18
10387853,37
10387948,32
10387975,3
10388011,118
10388068,7
10388076,4
10388092,40
10388111,57
10388202,43
10388215,4
10388218,10
10388246,4
10388265,19
10388277,51
10388312,104
10388363,5
10388368,37
10388405,6
10388435,37
10388444,10
10388463,50
10388499,13
10388576,4
10388580,12
10388598,52
10388606,5
10388609,5
10388620,9
10388626,44
10388661,25
10388769,40
10388818,11
10388829,40
10388863,24
10388885,5
10388902,160
10388929,6
10388953,4
10388988,4
10389186,17
10389214,4
10389221,4
10389284,29
10389340,3
10389423,14
10389424,4
10389460,5
10389588,20
10389624,6
10389627,4
10389655,26
10389663,4
10389698,19
10389751,4
10389757,4
10389770,4
10389970,4
10389995,21
10390010,4
10390104,5
10390115,27
10390183,29
10390205,13
10390462,3
10390568,5
10390606,4
10390644,4
10390683,4
10390701,4
10390737,11
10390787,1
10390849,3
10390893,28
10390935,29
10390942,4
10391061,6
10391100,23
10391105,47
10391162,11
10391188,5
10391217,40
10391272,8
10391306,40
10391313,4
10391358,16
10391376,21
10391381,21
10391407,21
10391418,0
10391449,4
10391460,25
10391502,5
10391520,4
10391659,16
10391872,22
10391876,4
10391879,20
10391885,35
10391903,21
10391935,40
10391945,11
10391977,204
10392009,23
10392030,23
10392036,5
10392061,23
10392087,23
10392168,23
10392211,28
10392219,19
10392223,23
10392236,4
10392328,10
10392412,5
10392433,50
10392451,4
10392520,5
10392669,31
10392678,4
10392687,4
10392688,5
10392707,78
10392735,13
10392754,22
10392900,5
10392929,116
10393050,23
10393173,0
10393177,42
10393203,4
10393208,5
10393241,41
10393244,7
10393311,14
10393325,12
10393329,12
10393330,9
10393331,9
10393338,10
10393340,10
10393348,10
10393350,13
10393353,10
10393355,10
10393509,11
10393531,4
10393534,4
10393538,4
10393543,4
10393574,159
10393696,24
10393746,13
10393787,5
10393792,13
10393794,4
10393875,111
10393915,0
10394019,13
10394040,13
10394135,8
10394155,5
10394168,105
10394231,24
10394246,10
10394279,9
10394297,32
10394327,0
10394365,24
10394368,20
10394369,29
10394370,23
10394403,33
10394412,119
10394425,5
10394432,5
10394450,20
10394461,22
10394489,17
10394490,19
10394511,2
10394529,4
10394602,59
10394608,24
10394646,4
10394650,8
10394660,1
10394675,1
10394678,35
10394706,15
10394764,1
10394771,24
10394795,2
10394801,8
10394898,67
10394904,4
10394965,11
10395022,50
10395124,10
10395209,4
10395221,14
10395231,13
10395232,6
10395268,24
10395304,5
10395380,15
10395392,23
10395530,25
10395626,53
10395678,57
10395759,4
10395766,4
10395805,1
10395848,10
10395945,5
10395946,5
10395960,5
10395980,10
10396095,4
10396115,4
10396188,14
10396214,17
10396227,29
10396281,4
10396308,7
10396354,81
10396393,4
10396517,14
10396543,7
10396588,67
10396643,34
10396660,12
10396682,4
10396729,10
10396783,3
10396821,18
10396878,4
10396991,3
10397003,5
10397041,4
10397046,87
10397116,13
10397119,12
10397218,6
10397251,5
10397275,54
10397342,15
10397383,15
10397427,44
10397517,4
10397581,1
10397604,33
10397626,4
10397660,6
10397715,5
10397746,14
10397754,11
10397771,4
10397784,12
10397816,0
10397867,10
10397897,10
10397900,24
10397943,5
10397950,51
10397973,4
10398006,6
10398022,6
10398083,5
10398106,25
10398183,4
10398185,2
10398193,23
10398222,4
10398225,18
10398232,21
10398237,43
10398239,27
10398243,9
10398246,26
10398248,11
10398260,16
10398266,21
10398271,25
10398276,17
10398277,19
10398280,15
10398282,5
10398284,213
10398286,13
10398302,22
10398310,24
10398314,7
10398320,26
10398324,24
10398325,19
10398328,17
10398329,7
10398333,19
10398353,19
10398360,14
10398367,7
10398368,11
10398371,16
10398377,18
10398400,20
10398409,7
10398410,73
10398430,2
10398440,20
10398441,14
10398450,7
10398455,78
10398471,16
10398479,2
10398490,31
10398537,31
10398539,6
10398547,17
10398570,14
10398579,14
10398584,23
10398586,4
10398599,32
10398623,3
10398630,29
10398638,12
10398654,27
10398659,19
10398680,11
10398682,14
10398690,7
10398748,24
10398752,18
10398753,7
10398754,108
10398770,7
10398779,20
10398781,8
10398790,1
10398793,7
10398813,22
10398841,7
10398847,2
10398857,33
10398880,4
10398905,16
10398919,11
10398928,44
10398959,12
10398960,4
10398964,4
10398979,18
10399016,11
10399028,5
10399044,3
10399047,12
10399077,11
10399109,4
10399197,5
10399267,9
10399312,5
10399324,191
10399387,13
10399416,44
10399489,17
10399507,19
10399562,42
10399624,14
10399670,1
10399705,17
10399738,5
10399753,22
10399765,5
10399830,14
10399887,4
10399926,26
10400053,14
10400144,90
10400170,4
10400191,7
10400192,37
10400251,4
10400258,5
10400281,72
10400319,21
10400322,19
10400401,4
10400412,19
10400414,4
10400472,100
10400519,9
10400590,46
10400605,3
10400618,19
10400631,16
10400686,22
10400695,4
10400725,7
10400740,43
10400771,13
10400822,59
10400996,0
10401022,11
10401103,23
10401180,10
10401181,35
10401206,11
10401318,19
10401411,4
10401466,22
10401597,5
10401608,29
10401740,0
10401761,18
10401831,12
10401886,5
10401890,1
10401935,59
10401976,8
10402118,5
10402146,5
10402164,4
10402202,61
10402245,0
10402264,12
10402267,6
10402294,4
10402389,5
10402407,10
10402412,11
10402421,5
10402606,26
10402607,4
10402798,12
10402814,2
10402822,14
10402866,13
10402892,24
10402914,5
10402940,12
10402982,33
10403091,11
10403125,15
10403193,156
10403239,14
10403276,174
10403290,35
10403296,4
10403299,16
10403301,15
10403371,182
10403453,37
10403522,4
10403536,20
10403554,63
10403579,21
10403609,38
10403617,17
10403620,14
10403671,4
10403729,14
10403736,4
10403739,7
10403777,5
10403841,6
10403926,4
10403950,12
10404034,11
10404077,18
10404143,5
10404194,24
10404226,8
10404306,4
10404341,4
10404460,9
10404472,1
10404540,9
10404565,26
10404652,8
10404664,3
10404669,5
10404690,111
10404726,305
10404729,4
10404750,5
10404757,18
10404980,5
10404985,7
10404989,5
10405054,7
10405062,5
10405120,2
10405177,0
10405205,2
10405286,4
10405380,37
10405467,8
10405480,20
10405525,5
10405539,4
10405647,17
10405657,14
10405713,32
10405765,6
10405819,4
10406070,4
10406121,11
10406123,13
10406128,103
10406178,4
10406277,3
10406513,4
10406669,42
10406670,4
10406694,4
10406703,41
10406896,4
10406902,5
10407079,5
10407158,4
10407189,4
10407208,32
10407275,9
10407276,51
10407344,5
10407414,33
10407452,28
10407518,6
10407531,4
10407612,8
10407722,3
10407957,3
10407963,4
10407986,2
10407990,14
10408055,6
10408060,4
10408105,19
10408151,95
10408276,1
10408297,9
10408369,1
10408392,11
10408411,4
10408476,21
10408609,6
10408665,37
10408765,13
10408790,5
10408796,4
10408833,30
10408996,17
10409055,5
10409061,4
10409086,0
10409094,4
10409130,36
10409214,4
10409232,6
10409284,22
10409285,18
10409294,3
10409501,23
10409583,12
10409724,32
10409736,5
10409812,4
10409870,10
10409884,9
10409885,1
10409940,22
10410049,20
10410142,5
10410143,60
10410171,14
10410172,15
10410194,14
10410214,5
10410328,6
10410361,5
10410584,4
10410695,15
10410718,38
10410779,44
10410792,5
10410819,36
10410928,5
10410941,4
10410944,6
10410964,25
10411115,6
10411129,11
10411162,21
10411171,12
10411271,325
10411335,4
10411418,4
10411472,0
10411585,0
10411604,4
10411660,96
10411730,19
10411784,9
10411804,8
10411832,4
10411874,12
10411934,25
10411954,5
10411971,30
10412035,22
10412292,207
10412357,61
10412379,4
10412407,8
10412413,17
10412439,22
10412481,19
10412594,4
10412613,25
10412658,6
10412662,4
10412715,4
10412727,25
10412740,5
10412758,5
10412775,23
10412788,12
10412812,11
10412828,18
10413261,4
10413315,4
10413379,107
10413390,11
10413391,5
10413401,5
10413465,14
10413515,5
10413528,8
10413590,0
10413631,5
10413685,7
10413713,0
10413754,4
10413764,4
10413770,19
10413785,4
10413871,11
10413872,15
10413904,2
10413938,18
10413960,4
10413961,5
10414047,9
10414061,8
10414177,7
10414212,28
10414223,19
10414270,8
10414301,9
10414314,9
10414411,57
10414459,12
10414476,11
10414477,5
10414503,16
10414560,7
10414572,1
10414612,1
10414617,17
10414647,25
10414661,6
10414679,8
10414718,10
10414857,2
10414863,5
10414880,119
10414888,13
10414932,147
10414969,5
10414984,4
10415018,12
10415066,5
10415080,80
10415084,66
10415113,4
10415159,2
10415228,5
10415242,10
10415328,7
10415402,4
10415518,7
10415533,5
10415584,11
10415590,15
10415640,5
10415690,1
10415711,5
10415712,11
10415826,18
10415853,16
10415894,4
10415917,13
10415940,0
10415978,3
10416016,10
10416018,94
10416204,31
10416339,20
10416361,23
10416379,21
10416428,7
10416457,9
10416466,30
10416473,5
10416491,10
10416568,5
10416613,0
10416737,13
10416804,3
10416816,3
10416820,24
10416823,5
10416851,24
10416905,18
10416980,5
10416995,70
10417035,8
10417055,8
10417075,28
10417083,39
10417126,0
10417149,17
10417167,2
10417182,4
10417255,6
10417262,6
10417277,5
10417331,27
10417345,15
10417363,4
10417446,6
10417449,13
10417463,4
10417480,16
10417487,67
10417550,16
10417553,9
10417602,23
10417650,11
10417698,5
10417740,8
10418819,9
10418821,5
10418872,5
10418880,10
10418892,12
10418902,10
10418937,2
10418943,5
10418990,7
10419013,8
10419107,4
10419108,4
10419126,7
10419151,2
10419169,6
10419179,12
10419190,4
10419211,4
10419259,5
10419268,21
10419275,28
10419413,10
10419524,12
10419535,10
10419723,3
10419731,12
10419805,8
10419812,5
10419870,12
10419964,164
10420016,4
10420023,21
10420105,5
10420151,5
10420155,1
10420180,4
10420200,23
10420202,1
10420206,16
10420264,36
10420298,9
10420354,1
10420357,19
10420411,12
10420451,25
10420472,91
10420478,10
10420499,5
10420582,12
10420583,111
10420640,18
10420646,5
10420673,43
10420702,4
10420745,6
10420977,30
10421009,6
10421080,0
10421224,5
10421255,14
10421302,32
10421401,11
10421490,27
10421518,13
10421531,6
10421569,4
10421586,3
10421608,5
10421634,71
10421707,5
10421748,5
10421876,4
10421921,4
10421955,18
10421973,7
10421985,6
10421995,96
10421996,12
10422000,5
10422110,51
10422124,5
10422127,7
10422198,12
10422284,17
10422302,5
10422356,10
10422373,5
10422507,41
10422581,18
10422601,5
10422706,4
10422708,11
10422721,5
10422789,22
10422801,4
10422847,9
10422852,10
10422956,5
10423061,5
10423080,6
10423088,15
10423107,19
10423139,4
10423171,29
10423229,33
10423251,3
10423272,3
10423329,4
10423550,10
10423687,10
10423797,10
10423835,6
10423856,17
10424009,32
10424025,3
10424296,37
10424415,4
10424421,4
10424523,7
10424545,4
10424599,16
10424705,9
10424709,5
10424800,26
10424809,5
10424819,5
10424939,350
10424951,79
10424997,62
10425009,62
10425145,5
10425171,47
10425190,52
10425257,5
10425364,4
10425390,25
10425421,17
10425457,0
10425460,23
10425566,6
10425640,50
10425642,8
10425697,10
10425887,7
10425901,13
10425922,4
10425935,35
10425988,15
10426265,22
10426634,5
10426648,26
10426711,4
10426717,4
10426803,15
10426813,5
10427008,18
10427034,9
10427071,4
10427131,17
10427138,20
10427165,2
10427223,10
10427226,5
10427261,18
10427267,2
10427322,5
10427340,4
10427350,4
10427368,6
10427448,5
10427480,8
10427603,15
10427690,126
10427819,14
10427846,16
10427868,3
10427917,35
10427922,4
10427927,4
10427928,4
10427978,13
10428052,15
10428084,9
10428170,2
10428222,5
10428266,4
10428268,4
10428271,2
10428329,4
10428331,4
10428333,4
10428335,4
10428337,4
10428374,17
10428437,14
10428439,47
10428490,3
10428573,12
10428589,2
10428598,19
10428643,15
10428648,18
10428697,13
10428714,4
10428727,15
10428755,7
10428778,11
10428816,15
10428824,7
10428974,0
10428975,37
10428983,7
10428994,5
10429041,21
10429045,15
10429069,10
10429144,4
10429159,18
10429182,4
10429194,4
10429195,10
10429220,7
10429231,8
10429280,11
10429393,2
10429402,8
10429471,5
10429483,16
10429532,5
10429541,22
10429591,10
10429633,9
10429654,6
10429667,13
10429696,20
10429736,19
10429737,16
10429762,4
10429848,22
10429892,31
10429930,12
10430013,5
10430084,45
10430183,0
10430198,4
10430329,6
10430342,30
10430343,4
10430412,5
10430423,4
10430434,4
10430437,4
10430449,6
10430480,6
10430486,4
10430531,6
10430532,6
10430533,6
10430534,5
10430538,6
10430584,1
10430589,6
10430608,5
10430621,4
10430639,21
10430647,11
10430651,6
10430653,5
10430696,14
10430708,5
10430776,6
10430795,82
10430854,13
10430896,19
10430899,2
10430918,5
10430928,51
10430932,40
10430935,1
10430960,6
10431043,14
10431110,9
10431151,36
10431198,1
10431200,4
10431245,16
10431329,4
10431360,48
10431404,12
10431484,11
10431520,75
10431545,5
10431606,5
10431607,6
10431608,11
10431610,6
10431624,4
10431644,4
10431647,5
10431693,5
10431749,0
10431752,8
10431877,4
10431897,4
10431911,4
10431913,4
10431919,6
10431923,27
10431951,14
10431989,36
10432109,4
10432142,8
10432144,23
10432184,4
10432314,26
10432463,14
10432485,9
10432487,6
10432488,7
10432489,9
10432506,2
10432519,14
10432565,16
10432622,6
10432623,15
10432682,16
10432737,33
10432754,7
10432760,37
10432822,4
10432843,28
10432849,12
10432863,9
10432871,1
10432891,2
10432930,1
10432953,16
10432964,5
10432979,4
10433079,3
10433141,46
10433156,4
10433176,4
10433180,9
10433213,4
10433358,13
10433428,9
10433605,4
10433608,0
10433665,9
10433676,4
10433696,11
10433699,6
10433708,5
10433719,17
10433726,11
10433747,7
10433750,5
10433751,60
10433755,7
10433771,4
10433786,25
10433815,5
10433866,10
10433884,13
10433923,14
10433937,12
10433958,13
10433986,25
10434015,16
10434104,15
10434146,12
10434198,9
10434213,17
10434272,4
10434376,8
10434424,18
10434435,8
10434475,2
10434504,4
10434553,12
10434680,0
10434683,23
10434811,7
10434856,4
10434896,5
10434920,14
10435047,16
10435093,4
10435118,5
10435129,6
10435199,10
10435217,39
10435242,17
10435357,16
10435363,57
10435386,12
10435387,12
10435442,4
10435504,4
10435559,4
10435568,26
10435598,5
10435613,28
10435660,30
10435687,4
10435692,4
10435718,5
10435743,4
10435749,7
10435755,21
10435773,10
10435803,4
10435830,3
10435840,42
10435881,25
10435895,8
10435903,4
10435910,13
10435921,4
10435922,23
10435975,4
10436011,3
10436030,11
10436086,0
10436131,140
10436237,26
10436269,18
10436310,15
10436347,6
10436386,8
10436440,5
10436443,30
10436450,12
10436476,17
10436673,1
10436678,4
10436680,21
10436776,13
10436790,4
10436807,34
10436813,19
10436814,147
10436892,23
10436951,14
10436990,8
10437005,6
10437148,39
10437185,29
10437234,5
10437273,19
10437316,4
10437333,5
10437351,4
10437390,10
10437398,7
10437434,6
10437456,6
10437472,5
10437597,14
10437614,17
10437664,21
10437721,17
10437737,3
10437861,15
10437894,6
10437946,34
10437996,11
10438004,17
10438009,0
10438061,6
10438181,38
10438313,4
10438325,4
10438362,29
10438414,21
10438427,4
10438517,17
10438589,6
10438637,37
10438708,73
10438729,8
10438730,4
10438741,15
10438754,14
10438786,2
10438849,9
10438898,28
10438940,5
10439027,4
10439089,20
10439131,20
10439158,7
10439189,0
10439266,30
10439289,14
10439293,4
10439303,4
10439313,59
10439321,7
10439324,4
10439328,4
10439334,4
10439355,5
10439376,1
10439394,30
10439412,5
10439498,5
10439529,50
10439588,4
10439673,12
10439708,9
10439728,15
10439733,5
10439778,12
10439784,4
10439852,1
10440006,31
10440027,5
10440079,10
10440096,4
10440098,8
10440190,43
10440211,13
10440261,9
10440302,5
10440304,32
10440463,5
10440470,7
10440509,7
10440541,9
10440668,207
10440770,4
10440805,31
10440814,12
10440830,4
10440848,7
10440890,5
10440919,19
10440940,10
10440945,34
10440973,3
10441011,5
10441036,16
10441071,4
10441153,12
10441199,8
10441295,13
10441312,53
10441328,14
10441388,4
10441465,14
10441471,13
10441500,8
10441511,4
10441548,1
10441578,15
10441582,5
10441605,21
10441612,5
10441682,32
10441719,3
10441722,5
10441726,6
10441732,45
10441748,3
10441771,18
10441799,9
10441824,5
10441872,9
10441883,5
10441905,12
10442051,2
10442086,8
10442128,3
10442144,35
10442170,2
10442233,21
10442236,14
10442248,11
10442258,9
10442272,4
10442283,22
10442355,5
10442360,22
10442497,6
10442551,2
10442574,12
10442600,4
10442634,3
10442711,4
10442714,64
10442753,11
10442770,16
10442797,10
10442799,8
10442845,5
10442878,13
10442902,4
10442905,12
10442921,9
10443014,12
10443060,5
10443072,10
10443128,1
10443233,6
10443246,5
10443250,35
10443398,14
10443404,11
10443436,14
10443454,30
10443488,5
10443504,7
10443517,5
10443540,4
10443589,62
10443590,0
10443601,1
10443621,3
10443713,9
10443747,26
10443764,5
10443798,7
10443824,9
10443863,42
10443876,6
10443930,6
10443941,4
10443955,3
10443965,7
10444001,7
10444024,8
10444085,23
10444204,8
10444226,3
10444249,4
10444252,2
10444286,13
10444297,8
10444299,1
10444377,10
10444440,9
10444497,7
10444512,3
10444533,8
10444587,3
10444590,28
10444691,24
10444707,12
10444784,36
10444788,12
10444799,16
10444986,3
10444988,37
10445057,17
10445112,0
10445132,13
10445144,16
10445173,16
10445182,9
10445195,85
10445240,34
10445241,39
10445303,11
10445306,9
10445382,42
10445413,4
10445425,22
10445445,61
10445453,5
10445461,4
10445489,11
10445565,13
10445574,9
10445604,4
10445622,11
10445656,5
10445702,14
10445729,19
10445792,11
10445804,14
10445887,4
10445919,5
10445935,4
10445936,22
10445950,0
10445961,4
10445964,4
10445995,5
10446015,14
10446016,4
10446022,4
10446026,4
10446045,4
10446046,5
10446084,12
10446129,16
10446276,4
10446297,23
10446401,11
10446460,4
10446465,40
10446527,4
10446589,4
10446642,8
10446644,6
10446743,22
10446841,4
10446912,5
10446914,4
10446926,26
10446927,5
10446928,9
10446946,4
10446955,30
10446962,5
10447030,7
10447063,6
10447069,4
10447088,44
10447107,4
10447190,39
10447202,4
10447219,19
10447221,4
10447230,8
10447256,5
10447389,6
10447411,9
10447429,10
10447445,0
10447512,4
10447553,12
10447866,4
10447920,16
10447937,15
10447948,17
10447955,20
10447958,146
10447967,4
10447973,59
10447984,4
10448040,2
10448054,7
10448067,4
10448075,4
10448150,18
10448152,4
10448173,4
10448193,15
10448221,22
10448304,4
10448311,4
10448339,18
10448349,10
10448401,23
10448421,31
10448432,19
10448436,13
10448473,4
10448481,4
10448501,16
10448522,4
10448523,1
10448583,5
10448590,5
10448607,12
10448633,4
10448636,12
10448656,4
10448661,28
10448675,4
10448695,18
10448696,32
10448758,4
10448760,5
10448765,35
10448767,17
10448796,27
10448797,5
10448922,5
10448932,12
10448938,1
10449035,8
10449119,3
10449162,5
10449171,4
10449175,3
10449190,12
10449223,41
10449250,4
10449258,4
10449268,42
10449283,5
10449289,13
10449322,4
10449363,12
10449435,4
10449469,1
10449525,3
10449562,5
10449604,2
10449673,3
10449706,4
10449731,3
10449774,33
10449867,13
10449877,18
10449892,7
10449928,15
10450006,52
10450010,43
10450018,34
10450033,4
10450045,8
10450054,4
10450099,12
10450123,31
10450127,4
10450248,12
10450279,6
10450298,5
10450306,12
10450323,4
10450350,4
10450353,4
10450355,4
10450424,4
10450475,11
10450531,16
10450585,5
10450612,14
10450616,11
10450633,3
10450883,5
10450941,14
10450947,4
10450980,20
10451007,72
10451028,15
10451031,27
10451142,15
10451147,17
10451154,43
10451197,11
10451256,4
10451265,13
10451278,103
10451312,5
10451322,4
10451369,4
10451394,17
10451440,31
10451449,8
10451459,5
10451534,2
10451559,4
10451577,10
10451587,33
10451604,10
10451630,66
10451705,3
10451718,28
10451725,3
10451736,6
10451737,3
10451740,20
10451750,5
10451778,4
10451907,14
10451908,6
10451946,16
10451997,126
10452057,4
10452076,4
10452132,6
10452140,13
10452144,0
10452165,11
10452195,9
10452423,13
10452433,3
10452438,12
10452458,9
10452503,15
10452584,4
10452592,1
10452619,5
10452652,4
10452658,21
10452713,10
10452764,4
10452776,14
10452785,19
10452816,9
10452887,10
10452949,9
10452988,6
10453020,15
10453026,5
10453031,5
10453035,5
10453061,5
10453068,5
10453106,5
10453146,17
10453192,17
10453248,9
10453251,15
10453294,8
10453328,1
10453353,0
10453354,0
10453369,8
10453370,5
10453380,4
10453428,24
10453609,34
10453625,4
10453643,5
10453689,4
10453710,8
10453722,6
10453741,4
10453746,4
10453784,12
10453875,3
10453898,3
10453901,4
10453912,4
10453993,4
10454008,4
10454018,17
10454025,10
10454026,14
10454027,3
10454112,4
10454118,4
10454119,3
10454148,15
10454168,35
10454256,19
10454273,17
10454346,2
10454387,19
10454428,3
10454456,57
10454464,25
10454480,5
10454569,0
10454704,14
10454732,5
10454768,13
10454801,21
10454808,12
10454827,13
10454856,12
10454859,11
10454877,10
10454909,52
10455015,15
10455018,11
10455061,4
10455068,62
10455105,16
10455157,4
10455192,6
10455197,4
10455204,1
10455216,4
10455225,11
10455265,12
10455269,16
10455310,14
10455345,1
10455365,20
10455488,36
10455602,15
10455632,4
10455639,4
10455672,111
10455686,10
10455753,11
10455754,20
10455838,29
10455888,14
10455956,4
10455961,29
10456030,14
10456060,4
10456135,13
10456136,51
10456167,71
10456252,12
10456268,5
10456481,4
10456523,6
10456546,9
10456615,48
10456618,58
10456664,5
10456677,14
10456777,5
10456823,15
10456923,69
10456938,18
10456991,14
10456996,26
10457115,13
10457133,4
10457259,5
10457301,9
10457372,69
10457457,9
10457482,4
10457613,18
10457626,5
10457697,4
10457752,5
10457811,18
10457829,0
10457932,5
10457938,19
10458007,12
10458076,46
10458228,39
10458269,5
10458288,5
10458300,4
10458323,14
10458345,5
10458377,42
10458446,15
10458462,2
10458489,4
10458509,6
10458597,1
10458640,13
10458716,5
10458725,136
10458733,4
10458790,9
10458822,42
10458829,12
10458865,95
10458881,15
10458937,6
10458953,4
10458954,46
10458960,26
10459021,7
10459031,4
10459041,26
10459093,7
10459142,103
10459210,5
10459213,12
10459367,20
10459377,14
10459386,4
10459429,19
10459502,4
10459512,4
10459625,52
10459626,13
10459643,12
10459653,3
10459677,9
10459702,4
10459706,8
10459732,20
10459784,4
10459793,8
10459794,40
10459866,5
10459876,4
10459924,25
10459970,6
10460008,25
10460022,5
10460038,16
10460054,5
10460147,10
10460167,28
10460228,5
10460358,4
10460374,4
10460398,83
10460407,4
10460437,4
10460482,5
10460511,13
10460611,12
10460687,4
10460714,10
10460730,40
10460752,99
10460873,4
10460875,57
10460958,6
10461067,10
10461087,68
10461102,31
10461179,5
10461184,11
10461190,5
10461217,11
10461230,8
10461258,17
10461263,5
10461428,13
10461461,27
10461504,4
10461508,25
10461680,34
10461831,14
10461849,23
10461868,26
10461934,34
10462072,11
10462125,4
10462148,6
10462183,9
10462211,0
10462221,5
10462223,15
10462246,4
10462340,7
10462354,14
10462393,4
10462474,6
10462480,6
10462500,44
10462521,23
10462523,5
10462525,5
10462546,5
10462628,4
10462682,14
10462734,13
10462752,3
10462859,15
10462937,12
10462949,28
10462962,10
10463011,4
10463044,12
10463119,18
10463167,4
10463196,5
10463200,10
10463368,25
10463376,3
10463397,16
10463438,4
10463440,4
10463454,4
10463600,4
10463647,30
10463751,1
10463785,2
10463806,6
10463822,0
10463855,5
10463866,6
10463883,4
10463910,29
10463916,4
10463919,4
10463937,5
10464016,14
10464058,6
10464306,21
10464334,21
10464350,11
10464359,5
10464415,4
10464464,4
10464469,4
10464488,6
10464560,4
10464599,4
10464683,6
10464729,4
10464742,4
10464809,4
10464828,23
10464835,4
10464846,14
10464865,4
10464915,4
10464941,4
10464945,4
10464958,4
10464985,6
10464992,4
10465035,5
10465194,87
10465225,4
10465312,22
10465357,21
10465375,4
10465376,4
10465403,8
10465415,15
10465494,5
10465563,53
10465569,4
10465668,4
10465682,4
10465716,16
10465724,43
10465754,5
10465759,5
10465812,5
10465826,11
10465840,0
10465886,13
10465908,4
10465972,15
10466084,5
10466087,4
10466098,17
10466129,8
10466192,13
10466312,4
10466344,45
10466410,13
10466413,13
10466508,4
10466647,5
10466695,45
10466777,20
10466821,2
10466835,10
10466968,2
10466988,39
10466998,10
10467116,9
10467121,13
10467210,4
10467242,8
10467266,5
10467276,28
10467340,4
10467470,8
10467495,9
10467517,13
10467520,32
10467580,14
10467612,18
10467667,63
10467695,4
10467763,9
10467767,15
10467786,1
10467853,34
10467885,35
10467894,11
10467902,15
10467938,0
10467979,36
10468034,9
10468044,2
10468130,0
10468192,18
10468193,9
10468256,32
10468485,4
10468502,25
10468525,4
10468572,10
10468588,5
10468627,18
10468629,44
10468742,4
10468821,21
10468839,28
10468847,7
10468852,4
10468856,5
10468930,23
10469056,20
10469116,31
10469127,1
10469134,14
10469222,10
10469373,24
10469381,4
10469389,4
10469420,5
10469437,4
10469464,4
10469505,4
10469533,1
10469575,3
10469589,112
10469591,4
10469594,11
10469613,4
10469647,29
10469689,14
10469702,20
10469703,46
10469708,6
10469723,11
10469818,7
10469839,2
10469843,20
10469849,20
10469859,5
10469882,4
10469888,5
10469929,19
10469967,46
10470046,8
10470056,39
10470140,34
10470171,4
10470244,2
10470269,2
10470301,42
10470333,33
10470375,22
10470383,4
10470439,1
10470589,4
10470590,44
10470663,4
10470679,4
10470686,4
10470690,4
10470705,15
10470728,4
10470743,10
10470744,9
10470767,5
10470814,54
10470825,5
10470902,5
10470945,29
10470975,5
10471001,4
10471056,14
10471165,15
10471271,5
10471343,26
10471450,22
10471488,38
10471524,4
10471831,27
10471837,4
10471877,4
10471885,4
10471912,15
10472165,6
10472206,20
10472217,9
10472260,5
10472280,5
10472311,29
10472415,5
10472431,14
10472456,7
10472577,5
10472595,4
10472601,14
10472670,6
10472709,2
10472781,20
10472789,32
10472914,8
10473059,12
10473088,12
10473114,32
10473118,14
10473205,5
10473231,10
10473246,40
10473251,16
10473301,3
10473442,22
10473558,21
10473568,16
10473640,10
10473752,4
10473784,4
10474006,20
10474150,8
10474222,15
10474351,6
10474374,38
10474465,7
10474525,5
10474535,39
10474586,15
10474635,21
10474639,10
10474700,14
10474707,4
10474715,8
10474761,32
10474840,56
10474859,20
10474928,5
10474933,4
10474972,8
10474983,6
10475043,59
10475146,45
10475153,27
10475181,5
10475186,8
10475203,5
10475320,1
10475328,66
10475353,4
10475415,4
10475510,4
10475626,5
