project_ID,BLOMD
12124554,0
12124575,1
12124670,1
12124874,1
12124990,0
12125018,3
12125090,8
12125138,3
12125263,0
12125330,1
12125350,1
12125555,62
12125655,18
12125731,12
12125735,1
12125864,0
12125950,0
12125973,21
12126040,18
12126120,0
12126224,0
12126242,1
12126285,17
12126379,20
12126433,1
12126704,1
12126790,15
12126792,8
12126949,3
12127039,2
12127189,0
12127239,1
12127306,7
12127381,2
12127409,5
12127411,2
12127417,1
12127470,1
12127532,1
12127590,0
12127600,0
12127665,0
12127667,22
12127674,1
12127930,7
12127946,73
12127971,3
12127979,18
12128016,3
12128025,14
12128120,8
12128204,0
12128334,4
12128414,9
12128479,1
12128527,0
12128542,0
12128549,0
12128687,2
12128890,1
12128902,1
12128912,0
12129110,12
12129162,0
12129170,0
12129313,1
12129375,17
12129384,3
12129407,1
12129411,1
12129420,2
12129533,1
12129700,0
12129739,6
12129849,69
12130091,0
12130283,32
12130304,1
12130368,0
12130587,0
12130686,2
12130737,6
12130757,5
12130779,0
12130908,0
12130928,1
12131055,1
12131085,0
12131151,0
12131162,0
12131401,1
12131407,31
12131466,0
12131524,1
12131589,1
12131592,1
12131782,6
12131865,9
12131917,14
12131954,2
12131971,1
12132002,2
12132091,0
12132121,0
12132134,12
12132262,1
12132285,0
12132289,0
12132322,12
12132339,1
12132340,1
12132376,1
12132579,4
12132650,1
12132743,4
12132782,3
12132917,23
12132941,1
12133011,76
12133173,10
12133207,23
12133279,3
12133351,0
12133354,6
12133422,0
12133439,1
12133525,1
12133627,31
12133715,1
12133785,0
12133834,2
12133948,0
12134124,1
12134183,1
12134256,12
12134278,1
12134364,0
12134456,1
12134537,0
12134554,23
12134626,0
12134641,0
12134696,0
12134718,199
12135046,1
12135066,0
12135089,1
12135103,2
12135135,17
12135138,1
12135155,0
12135218,0
12135234,17
12135236,21
12135254,7
12135264,1
12135307,1
12135370,17
12135548,0
12135731,0
12135825,8
12135867,1
12136018,11
12136200,1
12136422,1
12136434,1
12136562,1
12136568,1
12136651,0
12136690,1
12136700,1
12136714,1
12136719,1
12136733,1
12136734,1
12136735,1
12136736,1
12136737,1
12137026,4
12137239,2
12137352,0
12137497,4
12137678,0
12137714,23
12137814,25
12137991,4
12138192,31
12138266,0
12138309,0
12138468,36
12138563,21
12138588,0
12138696,6
12138733,0
12138735,24
12138822,0
12138825,2
12138873,32
12139009,0
12139336,33
12139525,4
12139595,0
12139695,1
12139701,1
12139706,1
12139713,1
12139720,1
12139766,1
12139806,1
12139980,11
12140154,1
12140424,18
12140461,1
12140521,15
12140538,4
12140571,1
12140648,0
12140671,2
12141122,0
12141171,1
12141293,1
12141295,1
12141371,7
12141392,0
12141564,15
12141999,1
12142062,1
12142215,0
12142571,21
12142601,2
12142718,31
12142722,0
12142758,2
12142826,6
12142918,17
12142953,0
12142988,4
12143248,2
12143266,0
12143279,32
12143290,0
12143298,31
12143326,31
12143338,1
12143521,3
12143530,43
12143562,0
12143571,1
12143588,65
12143591,1
12143599,1
12143722,1
12143745,0
12143883,0
12144006,2
12144018,0
12144060,1
12144113,0
12144152,2
12144170,9
12144205,84
12144387,1
12144419,0
12144438,1
12144485,4
12144706,1
12144714,48
12144737,13
12144779,1
12144794,1
12144816,1
12144821,1
12144824,8
12144853,3
12144906,1
12144958,2
12144966,1
12144967,1
12144974,0
12144985,1
12144991,1
12144995,1
12145012,3
12145109,1
12145111,1
12145114,1
12145115,1
12145350,1
12145367,0
12145369,19
12145385,1
12145569,13
12145644,0
12145847,15
12145914,0
12145961,4
12146035,4
12146077,0
12146146,0
12146244,1
12146272,6
12146309,28
12146339,3
12146345,0
12146362,13
12146406,2
12146422,1
12146446,2
12146465,1
12146879,0
12147040,5
12147082,0
12147115,0
12147444,2
12147802,22
12148033,0
12148077,11
12148082,0
12148176,4
12148183,5
12148233,0
12148259,4
12148281,0
12148359,23
12148380,4
12148403,1
12148473,0
12148534,8
12148660,1
12148704,48
12148825,1
12148924,1
12148937,0
12148976,11
12149008,0
12149049,13
12149151,0
12149238,3
12149368,1
12149374,8
12149559,0
12149571,3
12149580,0
12149611,0
12149644,12
12149652,1
12149691,0
12149714,1
12149844,0
12149946,1
12149979,1
12150037,1
12150079,1
12150111,1
12150116,0
12150265,0
12150269,0
12150270,1
12150338,3
12150340,0
12150371,7
12150374,5
12150546,0
12150725,1
12151035,0
12151055,21
12151081,1
12151180,14
12151262,0
12151318,1
12151599,72
12151770,0
12151883,5
12151986,1
12152017,1
12152028,6
12152030,0
12152082,2
12152168,27
12152557,6
12152632,1
12152663,1
12152694,0
12152703,1
12152709,0
12152876,1
12152988,1
12153073,1
12153116,1
12153423,0
12153448,0
12153470,1
12153487,1
12153488,1
12153491,1
12153496,1
12153530,0
12153546,64
12153726,1
12153775,1
12153858,15
12153913,0
12153926,0
12154147,0
12154240,0
12154297,8
12154316,3
12154663,1
12154753,1
12155012,0
12155230,19
12155264,0
12155318,0
12155377,1
12155477,0
12155500,0
12155524,7
12155609,1
12155616,1
12155646,0
12155674,0
12155729,1
12155756,1
12155801,13
12155876,13
12155894,3
12155956,1
12155966,1
12156015,0
12156039,0
12156054,0
12156081,29
12156140,0
12156181,11
12156293,1
12156379,11
12156416,1
12156418,1
12156421,1
12156441,1
12156447,1
12156455,1
12156470,1
12156527,1
12156648,2
12156759,1
12156790,0
12156808,71
12156810,0
12156912,1
12156958,1
12156970,1
12156987,1
12157122,0
12157207,0
12157255,4
12157412,0
12157473,0
12157625,1
12157689,1
12157696,1
12157706,8
12157802,0
12157844,0
12157959,0
12157960,12
12157976,37
12157988,0
12158011,46
12158030,1
12158203,1
12158223,0
12158316,2
12158322,1
12158347,5
12158352,12
12158459,18
12158556,1
12158561,0
12158633,5
12158694,1
12158704,1
12158741,2
12158768,3
12158789,1
12158889,22
12158924,1
12158968,0
12158985,1
12159056,1
12159072,1
12159100,3
12159192,0
12159270,1
12159314,0
12159402,1
12159644,1
12159684,0
12159709,1
12159761,14
12159764,2
12159877,2
12159925,0
12159926,18
12160102,0
12160120,1
12160136,13
12160261,1
12160393,0
12160432,1
12160481,2
12160507,0
12160511,1
12160527,15
12160622,1
12160677,1
12160708,1
12160739,0
12160771,1
12160878,4
12160886,1
12160993,0
12161054,0
12161167,1
12161207,0
12161246,0
12161394,2
12161441,1
12161544,21
12161556,0
12161561,0
12161682,0
12161726,1
12161761,0
12161984,9
12162160,10
12162244,0
12162286,0
12162332,15
12162396,0
12162423,0
12162553,14
12162807,56
12162964,0
12162985,0
12162992,1
12163007,0
12163215,0
12163298,0
12163404,2
12163489,1
12163509,6
12163568,2
12163594,41
12163615,0
12163643,1
12163648,1
12163650,1
12163726,5
12163732,2
12163760,5
12163765,0
12163768,94
12163844,1
12163870,1
12163873,0
12163896,0
12163900,1
12163901,1
12163914,3
12163918,6
12163931,1
12163939,9
12164109,0
12164211,5
12164261,3
12164286,1
12164331,1
12164353,10
12164390,1
12164395,48
12164572,4
12164619,1
12164853,43
12164911,0
12164935,1
12165002,1
12165003,3
12165080,0
12165191,0
12165209,0
12165266,3
12165368,4
12165371,0
12165381,0
12165385,0
12165431,0
12165456,1
12165540,19
12165565,3
12165569,97
12165576,0
12165588,1
12165677,1
12165687,4
12165688,0
12165738,14
12165741,17
12165831,10
12165882,0
12165910,131
12166071,1
12166125,17
12166135,19
12166168,0
12166187,1
12166196,3
12166595,0
12166678,0
12166716,0
12166747,0
12166830,0
12166884,18
12166932,50
12166962,67
12166963,40
12167051,1
12167208,0
12167310,0
12167571,0
12167577,1
12167589,0
12167638,0
12167655,30
12167727,33
12167782,1
12167786,1
12167854,3
12167868,13
12167928,33
12168011,1
12168013,21
12168033,1
12168082,13
12168136,0
12168305,1
12168353,58
12168366,1
12168376,1
12168415,1
12168425,1
12168439,1
12168447,1
12168449,1
12168470,1
12168471,1
12168483,6
12168488,13
12168493,1
12168522,0
12168579,1
12168582,1
12168585,1
12168618,1
12168621,1
12168622,1
12168629,1
12168636,1
12168646,1
12168650,1
12168687,1
12168693,0
12168707,1
12168714,1
12168723,1
12168738,1
12168746,1
12168778,12
12168825,1
12168826,2
12168828,8
12168843,1
12168847,1
12168855,1
12168893,1
12168918,0
12168944,1
12169003,1
12169010,5
12169025,0
12169126,0
12169128,0
12169147,1
12169156,1
12169176,0
12169221,0
12169270,6
12169366,38
12169387,12
12169471,0
12169499,0
12169522,1
12169583,28
12169623,0
12169688,6
12169722,0
12169763,2
12169770,3
12169867,1
12169870,0
12170052,6
12170112,1
12170149,6
12170174,0
12170226,0
12170450,4
12170451,1
12170705,1
12170815,1
12170826,1
12170832,1
12170911,0
12170932,1
12171234,7
12171235,0
12171240,0
12171329,20
12171496,8
12171515,1
12171541,3
12171547,1
12171557,2
12171620,1
12171623,1
12171658,1
12171782,27
12171800,13
12171965,22
12171988,3
12172008,18
12172039,103
12172047,14
12172220,17
12172323,0
12172344,14
12172495,1
12172713,2
12172768,5
12172769,13
12172772,7
12172852,0
12173067,1
12173114,1
12173197,1
12173212,1
12173320,1
12173391,3
12173401,4
12173416,7
12173492,0
12173540,0
12173598,23
12173669,24
12173698,0
12173750,1
12173825,0
12173845,14
12173859,0
12173898,11
12173900,1
12173909,1
12173982,6
12173999,1
12174000,1
12174198,0
12174258,0
12174355,0
12174427,1
12174559,54
12174736,9
12174847,1
12174894,4
12174973,0
12174978,18
12175035,0
12175051,1
12175057,1
12175189,21
12175259,0
12175268,4
12175373,0
12175442,1
12175456,10
12175541,6
12175548,3
12175639,2
12175644,20
12175965,1
12176157,0
12176164,1
12176209,14
12176493,1
12176501,1
12176610,0
12176729,1
12176738,33
12176875,20
12176926,119
12176973,7
12177006,1
12177016,26
12177031,1
12177093,2
12177113,0
12177173,1
12177194,0
12177210,13
12177212,0
12177402,33
12177415,22
12177438,1
12177624,0
12177769,5
12177799,1
12177971,0
12177990,28
12178297,0
12178428,0
12178524,21
12178539,6
12178567,0
12178612,0
12178626,1
12178826,1
12179038,27
12179131,3
12179146,4
12179169,4
12179214,7
12179264,6
12179330,32
12179334,0
12179357,10
12179420,11
12179492,6
12179519,1
12179656,0
12179674,1
12179723,1
12179724,1
12179777,5
12179823,1
12179848,8
12179976,37
12180021,5
12180025,1
12180088,1
12180158,2
12180171,5
12180174,0
12180190,1
12180449,0
12180454,0
12180480,2
12180543,0
12180671,1
12180764,2
12180927,56
12180932,13
12180959,0
12181011,0
12181032,21
12181103,0
12181109,1
12181141,1
12181176,0
12181194,0
12181199,0
12181202,0
12181213,0
12181229,9
12181285,0
12181364,8
12181367,1
12181469,0
12181538,3
12181559,0
12181666,0
12181696,0
12181700,1
12181704,1
12181705,1
12181707,1
12181712,1
12181784,0
12181824,4
12182039,1
12182058,2
12182094,9
12182123,13
12182263,5
12182264,0
12182331,2
12182353,1
12182365,0
12182370,1
12182471,0
12182492,2
12182567,1
12182590,1
12182597,1
12182620,1
12182715,1
12182755,0
12182829,1
12182917,1
12182973,0
12183040,7
12183046,0
12183128,9
12183143,10
12183179,0
12183193,0
12183236,1
12183280,0
12183312,1
12183329,1
12183345,16
12183371,1
12183378,1
12183506,4
12183576,0
12183605,3
12183621,1
12183639,5
12183738,1
12183744,16
12183756,7
12183792,4
12183797,1
12183798,6
12183810,0
12183883,5
12183910,0
12183931,8
12183990,0
12184018,2
12184112,1
12184120,9
12184187,1
12184264,3
12184333,1
12184371,0
12184404,62
12184411,1
12184452,1
12184470,0
12184486,0
12184513,8
12184556,1
12184644,4
12184654,8
12184700,13
12184765,9
12184868,25
12184875,14
12184894,0
12184918,0
12184944,0
12185027,12
12185113,1
12185124,0
12185144,16
12185402,0
12185415,1
12185623,6
12185671,1
12185743,1
12185770,0
12185822,0
12185834,0
12185873,0
12185937,4
12185991,0
12186135,6
12186182,0
12186342,0
12186418,0
12186453,5
12186493,7
12186601,1
12186603,0
12186630,6
12186693,6
12186758,1
12186807,9
12186832,5
12186886,2
12187022,0
12187089,6
12187140,22
12187163,25
12187192,11
12187280,1
12187435,17
12187568,0
12187734,1
12187766,1
12187797,0
12187868,3
12187893,0
12187998,0
12188102,3
12188116,0
12188269,4
12188309,6
12188577,0
12188695,1
12188719,1
12188792,1
12188803,353
12188991,0
12189107,6
12189131,31
12189153,16
12189172,3
12189178,1
12189260,1
12189370,1
12189395,1
12189432,1
12189468,6
12189511,1
12189548,0
12189577,0
12189615,23
12189657,10
12190078,0
12190132,1
12190169,0
12190220,1
12190231,0
12190312,0
12190331,19
12190390,10
12190462,0
12190472,0
12190541,0
12190585,0
12190586,0
12190594,23
12190652,1
12190657,1
12190672,0
12190715,1
12190738,4
12190776,12
12190808,0
12190820,0
12190995,0
12191031,15
12191072,0
12191086,0
12191094,1
12191190,29
12191192,0
12191222,0
12191276,0
12191311,1
12191378,2
12191586,0
12191593,46
12191665,5
12191720,4
12191771,1
12191919,0
12192006,0
12192198,0
12192210,56
12192242,1
12192271,6
12192359,1
12192521,0
12192636,1
12192652,1
12192656,1
12192709,0
12192738,1
12192767,1
12192784,1
12192881,33
12192895,0
12192926,1
12193009,0
12193073,0
12193161,0
12193186,28
12193261,0
12193267,9
12193342,8
12193375,0
12193408,23
12193444,16
12193494,21
12193504,2
12193512,0
12193552,3
12193620,0
12193627,3
12193635,29
12193757,0
12193953,22
12193999,22
12194013,1
12194031,0
12194118,19
12194127,23
12194154,0
12194262,1
12194302,4
12194399,12
12194472,7
12194487,1
12194488,1
12194501,24
12194510,23
12194518,1
12194699,21
12194706,13
12194708,1
12194982,1
12195126,12
12195134,1
12195431,1
12195448,24
12195497,1
12195676,23
12195678,1
12195734,2
12195777,2
12195844,1
12195883,0
12195916,23
12195936,1
12195975,1
12196012,2
12196030,1
12196083,0
12196099,1
12196252,1
12196277,3
12196429,0
12196434,1
12196492,4
12196546,1
12196630,13
12196646,2
12196656,20
12196696,22
12196971,1
12197111,0
12197135,3
12197142,52
12197174,0
12197193,3
12197261,1
12197354,1
12197384,5
12197572,1
12197695,21
12197733,7
12197735,10
12197769,0
12197772,62
12197813,1
12197845,4
12197903,0
12197929,0
12197985,0
12198015,0
12198028,13
12198035,1
12198036,2
12198047,1
12198059,0
12198121,1
12198164,0
12198203,8
12198267,60
12198294,0
12198334,15
12198437,1
12198459,1
12198528,1
12198536,2
12198560,46
12198588,1
12198705,1
12198728,17
12198745,12
12198892,5
12198948,2
12198970,7
12198978,0
12199042,1
12199142,0
12199180,5
12199194,0
12199280,3
12199301,10
12199340,0
12199419,1
12199551,2
12199613,24
12199626,5
12199672,1
12199698,22
12199857,1
12199867,1
12200035,1
12200065,3
12200091,39
12200128,1
12200225,1
12200257,1
12200282,5
12200359,0
12200383,4
12200441,8
12200497,3
12200517,0
12200554,0
12200575,0
12200576,1
12200690,0
12200718,0
12200739,1
12200753,0
12200762,14
12200815,0
12200835,16
12200925,6
12200930,29
12200987,9
12200992,0
12201077,0
12201160,0
12201236,1
12201366,1
12201415,2
12201515,5
12201519,6
12201604,10
12201655,8
12201679,0
12201754,2
12201806,1
12201875,60
12201894,1
12201976,1
12202029,0
12202129,0
12202130,10
12202168,46
12202233,7
12202239,0
12202283,0
12202295,3
12202360,1
12202404,0
12202451,0
12202520,14
12202582,1
12202745,0
12202754,183
12202802,0
12203175,41
12203245,19
12203249,0
12203311,2
12203447,0
12203497,0
12203525,0
12203642,2
12203773,1
12203833,2
12203889,1
12203902,0
12203984,0
12204082,1
12204091,0
12204121,1
12204213,0
12204289,30
12204291,4
12204304,3
12204433,13
12204580,6
12204589,0
12204608,0
12204759,2
12204778,12
12204805,1
12204918,0
12205066,1
12205109,2
12205247,1
12205274,1
12205388,19
12205414,4
12205456,1
12205480,9
12205659,1
12205741,46
12205753,1
12205770,12
12205971,24
12206059,1
12206071,14
12206298,1
12206335,2
12206349,1
12206399,2
12206447,5
12206453,1
12206481,9
12206521,0
12206597,1
12206687,8
12206702,0
12206721,1
12206731,137
12206942,1
12207029,1
12207047,0
12207098,6
12207155,12
12207246,1
12207266,38
12207382,19
12207407,0
12207530,0
12207551,1
12207586,0
12207631,28
12207683,0
12207714,1
12207768,6
12207815,0
12207838,0
12207839,2
12207970,1
12208143,0
12208343,0
12208344,0
12208354,1
12208421,0
12208511,2
12208552,1
12208871,5
12208981,6
12209098,1
12209135,1
12209174,1
12209334,26
12209418,3
12209434,2
12209499,23
12209706,1
12209708,24
12209747,21
12209839,4
12209975,1
12209976,1
12210117,5
12210218,1
12210234,5
12210270,1
12210306,4
12210460,1
12210631,0
12210956,0
12210987,0
12211010,0
12211297,1
12211299,8
12211302,13
12211334,1
12211358,1
12211360,3
12211459,2
12211460,1
12211473,1
12211525,0
12211581,3
12211664,0
12211964,0
12211989,0
12212024,32
12212073,1
12212203,6
12212690,1
12212855,0
12212865,21
12212988,32
12213027,12
12213069,1
12213072,0
12213079,1
12213097,5
12213120,16
12213404,0
12213716,0
12213750,0
12213795,4
12213840,0
12213872,1
12213886,0
12213904,1
12213990,1
12213995,0
12214050,2
12214192,0
12214200,0
12214239,0
12214261,30
12214302,1
12214324,0
12214360,1
12214400,14
12214417,0
12214434,1
12214441,1
12214445,0
12214487,0
12214565,0
12214586,1
12214595,1
12214700,20
12214718,9
12214766,1
12214803,0
12214856,0
12214963,0
12215035,1
12215188,3
12215227,30
12215250,5
12215255,0
12215319,1
12215386,0
12215416,0
12215442,20
12215488,0
12215536,10
12215551,0
12215604,14
12215645,5
12215719,0
12215764,26
12215863,5
12215928,0
12215937,2
12215947,3
12216012,1
12216016,1
12216025,1
12216026,1
12216168,1
12216222,2
12216514,1
12216517,1
12216519,1
12216573,0
12216625,6
12216664,2
12216686,1
12216818,1
12217205,1
12217246,24
12217248,1
12217297,13
12217348,1
12217350,1
12217354,1
12217359,1
12217362,1
12217363,1
12217364,1
12217367,1
12217369,1
12217370,1
12217372,1
12217373,1
12217445,1
12217465,0
12217474,18
12217544,9
12217552,9
12217555,22
12217742,1
12217878,1
12217907,0
12217996,16
12218068,2
12218087,0
12218239,1
12218264,6
12218281,2
12218319,1
12218419,1
12218705,0
12218776,0
12218787,0
12218807,0
12218819,39
12219030,4
12219035,11
12219069,57
12219095,11
12219279,0
12219286,0
12219288,1
12219354,1
12219355,1
12219437,1
12219452,8
12219472,0
12219521,16
12219540,0
12219662,0
12219740,0
12219796,3
12219835,0
12219965,6
12219976,29
12220009,0
12220083,0
12220167,0
12220186,0
12220217,1
12220231,6
12220242,1
12220364,0
12220473,0
12220480,1
12220488,1
12220524,13
12220609,0
12220777,0
12220857,0
12220899,0
12220908,2
12221016,16
12221042,2
12221149,16
12221260,1
12221294,1
12221318,1
12221343,0
12221388,1
12221431,1
12221583,2
12221610,1
12221663,1
12221693,0
12221768,13
12221793,16
12221881,0
12222097,0
12222163,1
12222180,0
12222296,12
12222333,0
12222357,0
12222378,11
12222410,1
12222420,0
12222428,1
12222488,21
12222508,1
12222571,0
12222602,1
12222708,13
12222713,1
12222717,25
12222778,1
12222785,0
12222865,14
12222920,3
12223154,7
12223160,34
12223236,0
12223276,1
12223317,6
12223336,15
12223383,0
12223447,0
12223569,2
12223591,0
12223887,1
12223939,1
12224018,1
12224035,0
12224076,1
12224098,1
12224107,4
12224133,0
12224192,24
12224204,0
12224274,26
12224350,0
12224357,3
12224411,26
12224429,1
12224431,8
12224466,0
12224511,13
12224605,1
12224631,0
12224633,0
12224649,1
12224692,12
12224707,1
12224715,1
12224746,1
12224749,1
12224798,1
12224821,13
12224858,0
12224860,17
12224865,0
12224900,5
12224902,38
12224908,0
12225033,17
12225037,0
12225070,0
12225135,10
12225145,0
12225228,1
12225231,3
12225261,1
12225380,0
12225446,0
12225515,1
12225653,0
12225812,1
12225938,1
12225990,0
12226045,0
12226146,1
12226232,0
12226315,2
12226345,0
12226375,0
12226666,26
12226673,1
12226715,37
12226999,18
12227067,3
12227113,4
12227204,1
12227270,0
12227290,1
12227355,1
12227426,3
12227449,1
12227453,1
12227474,20
12227711,15
12227757,0
12227806,9
12227827,24
12227852,1
12227982,0
12227987,1
12228271,1
12228319,1
12228439,1
12228452,9
12228587,5
12228661,1
12228818,0
12228887,1
12228888,1
12228890,1
12228898,4
12228949,0
12229003,1
12229027,1
12229189,21
12229274,10
12229309,0
12229333,0
12229377,8
12229429,2
12229448,0
12229484,13
12229499,1
12229684,0
12229709,0
12229753,2
12229770,1
12229796,1
12229797,3
12229855,0
12229943,0
12230016,1
12230071,1
12230101,1
12230168,1
12230173,3
12230182,0
12230222,0
12230253,1
12230294,8
12230302,1
12230377,0
12230420,1
12230537,19
12230583,0
12230592,10
12230596,1
12230613,21
12230654,1
12230692,1
12230738,11
12230744,0
12230750,3
12230792,0
12230848,2
12230950,1
12231083,1
12231117,14
12231305,0
12231345,73
12231381,114
12231412,1
12231420,0
12231462,0
12231507,75
12231517,6
12231549,13
12231890,0
12231893,31
12232126,1
12232266,2
12232284,24
12232300,0
12232336,31
12232549,5
12232683,19
12232839,0
12232866,14
12232913,3
12232924,52
12232964,1
12233208,1
12233301,0
12233392,0
12233484,17
12233501,2
12233516,0
12233529,52
12233606,24
12234033,1
12234117,1
12234125,33
12234305,17
12234308,0
12234367,2
12234376,1
12234401,2
12234404,1
12234506,0
12234592,44
12234656,26
12234725,0
12234816,7
12234855,1
12235136,1
12235292,0
12235343,1
12235401,0
12235558,6
12235673,0
12235676,59
12235715,17
12235737,1
12235743,0
12235746,1
12235788,1
12235800,1
12235818,0
12235867,1
12236086,25
12236114,6
12236169,0
12236239,0
12236308,0
12236374,3
12236378,4
12236386,1
12236462,1
12236588,0
12236715,3
12236837,12
12236915,29
12236933,1
12237010,4
12237034,1
12237086,5
12237165,0
12237330,21
12237470,3
12237640,1
12237659,1
12237662,20
12237686,15
12237923,1
12237963,1
12237965,1
12237986,1
12237988,1
12238005,1
12238006,1
12238007,1
12238014,1
12238015,1
12238091,0
12238238,0
12238239,150
12238258,5
12238297,9
12238306,0
12238319,13
12238362,1
12238367,3
12238444,7
12238469,1
12238492,0
12238526,1
12238646,10
12238793,3
12238853,1
12238910,3
12238976,11
12238988,11
12239019,4
12239026,2
12239073,1
12239143,5
12239220,14
12239489,10
12239585,0
12239632,0
12239695,0
12239765,1
12239801,11
12239831,1
12239850,2
12239884,1
12239889,1
12239909,1
12239938,1
12239993,22
12240023,1
12240166,17
12240257,5
12240339,1
12240342,0
12240402,1
12240479,2
12240537,1
12240629,0
12240630,7
12240637,0
12240644,7
12240658,0
12240659,2
12240672,0
12240709,0
12240729,0
12240733,1
12240746,1
12240769,1
12240783,1
12240814,1
12240823,20
12240840,12
12240843,1
12240863,1
12240876,1
12240878,5
12240879,1
12240887,0
12240899,33
12240987,7
12241019,0
12241056,0
12241146,47
12241190,1
12241193,1
12241201,0
12241281,1
12241339,1
12241393,242
12241402,10
12241420,0
12241449,3
12241452,2
12241481,0
12241484,48
12241486,7
12241599,1
12241642,0
12241796,0
12241810,6
12241943,4
12241967,5
12241982,1
12242100,2
12242164,1
12242525,1
12242527,1
12242540,3
12242744,57
12242764,0
12242848,0
12242850,0
12242884,0
12242965,1
12243295,37
12243334,0
12243352,1
12243365,18
12243414,0
12243417,0
12243520,2
12243521,1
12243682,1
12243979,1
12243999,1
12244185,16
12244401,3
12244639,0
12244710,1
12244796,31
12244967,20
12244990,0
12245392,0
12245455,1
12245524,17
12245548,10
12245592,0
12245670,0
12245749,0
12245750,24
12245892,15
12246017,0
12246018,6
12246233,1
12246319,18
12246415,1
12246420,1
12246495,0
12246509,1
12246761,0
12246813,75
12247011,19
12247024,20
12247085,2
12247180,0
12247310,3
12247325,10
12247336,36
12247341,0
12247345,4
12247352,0
12247394,1
12247453,59
12247480,16
12247607,1
12247694,0
12247723,2
12247733,10
12248010,0
12248047,44
12248089,0
12248105,20
12248214,0
12248262,41
12248282,1
12248321,0
12248537,2
12248721,30
12248734,1
12248873,1
12248895,1
12249021,1
12249059,1
12249726,1
12249730,0
12249775,0
12250093,0
12250101,0
12250229,0
12250233,16
12250282,11
12250323,0
12250412,1
12250586,1
12250590,2
12250632,1
12250659,1
12250676,13
12250713,0
12250768,34
12250943,0
12250958,0
12251068,0
12251093,5
12251242,11
12251279,0
12251297,1
12251326,3
12251433,4
12251570,0
12251587,0
12251648,4
12251723,0
12251826,0
12251918,1
12251935,9
12251983,0
12252003,0
12252075,1
12252484,1
12252548,1
12252717,1
12252950,89
12253151,20
12253160,0
12253234,0
12253272,2
12253340,1
12253496,1
12253762,1
12253819,1
12253872,0
12253932,15
12253959,0
12254037,0
12254138,3
12254547,1
12254792,0
12254835,1
12254837,1
12254839,1
12254840,1
12254842,1
12254843,1
12254845,1
12254846,1
12254848,1
12254852,1
12254854,1
12254855,1
12254858,1
12254859,0
12255107,0
12255165,1
12255170,4
12255245,0
12255314,75
12255565,42
12255586,11
12255631,2
12255810,1
12255977,6
12256112,1
12256118,0
12256126,0
12256192,1
12256223,0
12256347,0
12256373,1
12256385,0
12256397,2
12256429,0
12256468,2
12256469,2
12256471,0
12256535,25
12256585,0
12256589,2
12256752,0
12256775,13
12256880,15
12256925,29
12256952,1
12256968,3
12257158,0
12257210,2
12257216,0
12257243,0
12257470,1
12257500,0
12257505,1
12257544,0
12257612,1
12257749,0
12257822,4
12257874,1
12257931,1
12257939,1
12257942,1
12257993,26
12258127,11
12258135,21
12258197,1
12258226,0
12258347,1
12258428,1
12258434,2
12258498,29
12258591,28
12258629,0
12258718,0
12258806,1
12258867,48
12258890,1
12258941,16
12259017,1
12259036,3
12259072,8
12259126,14
12259230,0
12259320,7
12259321,6
12259357,1
12259721,1
12259793,3
12259944,7
12259948,1
12259996,0
12260083,0
12260296,0
12260560,2
12260677,1
12260699,1
12260724,5
12260787,1
12260849,21
12260889,3
12260927,1
12261109,1
12261133,2
12261143,0
12261430,9
12261468,3
12261510,27
12261592,5
12261625,0
12261628,1
12261630,14
12261665,14
12261668,2
12261697,7
12261702,0
12261752,2
12261822,0
12261845,0
12261882,0
12261891,1
12261934,20
12261959,45
12262198,0
12262200,0
12262342,0
12262942,4
12262973,0
12263000,21
12263107,26
12263110,0
12263176,8
12263375,1
12263393,15
12263532,14
12263665,22
12263736,10
12263809,10
12263913,0
12264237,0
12264300,70
12264303,1
12264314,1
12264322,1
12264384,0
12264477,6
12264506,0
12264646,0
12264655,3
12264659,12
12264741,43
12264744,0
12264760,1
12264952,2
12265012,1
12265027,1
12265105,2
12265175,9
12265185,96
12265217,1
12265220,9
12265367,38
12265377,0
12265443,0
12265475,4
12265532,1
12265537,1
12265551,0
12265666,20
12265742,2
12265756,1
12265765,0
12265871,1
12265928,0
12265941,0
12265954,1
12265956,0
12265997,18
12266061,2
12266158,5
12266172,1
12266203,1
12266207,0
12266215,0
12266423,3
12266446,8
12266473,1
12266556,1
12266562,13
12266688,0
12266803,1
12266845,0
12266915,4
12266924,1
12266947,0
12267093,0
12267106,12
12267175,0
12267221,1
12267230,0
12267331,6
12267431,0
12267465,0
12267501,2
12267607,70
12267608,74
12267669,21
12267705,1
12267714,77
12267715,71
12267721,9
12267740,8
12267762,1
12267778,73
12267866,80
12267883,10
12267924,0
12268010,1
12268128,1
12268266,1
12268267,30
12268408,6
12268462,0
12268496,1
12268551,11
12268589,2
12268622,2
12269170,1
12269176,73
12269316,1
12269530,7
12269586,15
12269676,1
12269962,1
12269963,1
12269964,1
12269965,1
12269970,1
12269973,1
12269976,1
12269979,1
12269983,82
12270078,1
12270125,75
12270275,0
12270389,3
12270835,8
12270921,2
12270924,74
12271245,29
12271336,20
12271497,8
12271577,0
12271723,1
12271879,1
12272077,0
12272273,1
12272305,2
12272368,20
12272426,10
12272535,0
12272698,2
12273110,10
12273507,1
12273543,1
12273790,0
12273833,0
12273855,24
12273872,5
12273876,0
12273890,0
12273898,2
12273920,0
12273935,0
12273989,0
12274137,0
